order,ptype,vars,elapsed,env,ide
234,pairs,10,0.484477043,mac,R
235,pairs,2,0.082150936,mac,R
236,pairs,3,0.068930864,mac,R
237,pairs,4,0.121243954,mac,R
238,pairs,5,0.159562111,mac,R
239,pairs,6,0.20162487,mac,R
240,pairs,7,0.241319895,mac,R
241,pairs,8,0.315114021,mac,R
242,pairs,9,0.373970032,mac,R
243,pairs,10,0.491328001,mac,R
244,pairs,2,0.04629302,mac,R
245,pairs,3,0.091634035,mac,R
246,pairs,4,0.119663954,mac,R
247,pairs,5,0.140595913,mac,R
248,pairs,6,0.233675957,mac,R
249,pairs,7,0.260500908,mac,R
250,pairs,8,0.301717043,mac,R
251,pairs,9,0.351525068,mac,R
252,pairs,10,0.445556879,mac,R
253,pairs,2,0.067115068,mac,R
254,pairs,3,0.08081913,mac,R
255,pairs,4,0.121551037,mac,R
256,pairs,5,0.154913187,mac,R
257,pairs,6,0.19780302,mac,R
258,pairs,7,0.239805937,mac,R
259,pairs,8,0.324965954,mac,R
260,pairs,9,0.358458996,mac,R
261,pairs,10,0.426858902,mac,R
262,pairs,2,0.047608852,mac,R
263,pairs,3,0.072592974,mac,R
264,pairs,4,0.119596004,mac,R
265,pairs,5,0.155730963,mac,R
266,pairs,6,0.192276955,mac,R
267,pairs,7,0.236479998,mac,R
268,pairs,8,0.312912941,mac,R
269,pairs,9,0.370775938,mac,R
270,pairs,10,0.407231092,mac,R
271,ggpairs,2,0.657335997,mac,R
272,ggpairs,3,1.139797926,mac,R
273,ggpairs,4,1.572232008,mac,R
274,ggpairs,5,2.346796036,mac,R
275,ggpairs,6,3.323502064,mac,R
276,ggpairs,7,4.428930044,mac,R
277,ggpairs,8,5.809051991,mac,R
278,ggpairs,9,7.492431879,mac,R
279,ggpairs,10,8.724602938,mac,R
280,ggpairs,2,0.528675795,mac,R
281,ggpairs,3,1.020312071,mac,R
282,ggpairs,4,1.65190506,mac,R
283,ggpairs,5,2.473908901,mac,R
284,ggpairs,6,3.418874025,mac,R
285,ggpairs,7,4.775942087,mac,R
286,ggpairs,8,5.572434187,mac,R
287,ggpairs,9,7.247099876,mac,R
288,ggpairs,10,9.186923027,mac,R
289,ggpairs,2,0.596007109,mac,R
290,ggpairs,3,1.052783012,mac,R
291,ggpairs,4,1.7535882,mac,R
292,ggpairs,5,2.627713919,mac,R
293,ggpairs,6,3.219814062,mac,R
294,ggpairs,7,4.521643162,mac,R
295,ggpairs,8,5.930875063,mac,R
296,ggpairs,9,7.693202019,mac,R
297,ggpairs,10,9.753246069,mac,R
298,ggpairs,2,0.524476051,mac,R
299,ggpairs,3,1.042552948,mac,R
300,ggpairs,4,1.739187002,mac,R
301,ggpairs,5,2.523473024,mac,R
302,ggpairs,6,3.696692944,mac,R
303,ggpairs,7,5.141314983,mac,R
304,ggpairs,8,6.891456842,mac,R
305,ggpairs,9,7.656992912,mac,R
306,ggpairs,10,8.972510815,mac,R
307,ggpairs,2,0.555545807,mac,R
308,ggpairs,3,1.025479078,mac,R
309,ggpairs,4,1.752418995,mac,R
310,ggpairs,5,2.559579134,mac,R
311,ggpairs,6,3.571499109,mac,R
312,ggpairs,7,4.886825085,mac,R
313,ggpairs,8,6.059523106,mac,R
314,ggpairs,9,7.490263939,mac,R
315,ggpairs,10,9.272104025,mac,R
316,ggpairs,2,0.584299803,mac,R
317,ggpairs,3,1.079408884,mac,R
318,ggpairs,4,1.818190098,mac,R
319,ggpairs,5,2.661145926,mac,R
320,ggpairs,6,3.637845993,mac,R
321,ggpairs,7,4.558848858,mac,R
322,ggpairs,8,5.926455975,mac,R
323,ggpairs,9,7.570365906,mac,R
324,ggpairs,10,9.4515481,mac,R
325,ggpairs,2,0.549293041,mac,R
326,ggpairs,3,1.006722927,mac,R
327,ggpairs,4,1.662432909,mac,R
328,ggpairs,5,2.494899988,mac,R
329,ggpairs,6,3.578196049,mac,R
330,ggpairs,7,4.855569124,mac,R
331,ggpairs,8,6.251993179,mac,R
332,ggpairs,9,7.893316984,mac,R
333,ggpairs,10,9.251332998,mac,R
334,ggpairs,2,0.598289013,mac,R
335,ggpairs,3,1.068560839,mac,R
336,ggpairs,4,1.787576199,mac,R
337,ggpairs,5,2.560832977,mac,R
338,ggpairs,6,3.631645918,mac,R
339,ggpairs,7,4.855568171,mac,R
340,ggpairs,8,6.042599916,mac,R
341,ggpairs,9,7.566329002,mac,R
342,ggpairs,10,9.580868959,mac,R
343,ggpairs,2,0.580745935,mac,R
344,ggpairs,3,1.067786932,mac,R
345,ggpairs,4,1.809846163,mac,R
346,ggpairs,5,2.669167042,mac,R
347,ggpairs,6,3.648200989,mac,R
348,ggpairs,7,4.579500198,mac,R
349,ggpairs,8,6.124720812,mac,R
350,ggpairs,9,7.671061039,mac,R
351,ggpairs,10,9.396147013,mac,R
352,ggpairs,2,0.552716017,mac,R
353,ggpairs,3,1.043058872,mac,R
354,ggpairs,4,1.70265317,mac,R
355,ggpairs,5,2.597837925,mac,R
356,ggpairs,6,3.599720955,mac,R
357,ggpairs,7,4.806339979,mac,R
358,ggpairs,8,6.381891012,mac,R
359,ggpairs,9,7.862341166,mac,R
360,ggpairs,10,9.221961021,mac,R
361,ggpairs,2,0.566395998,mac,R
362,ggpairs,3,1.076122999,mac,R
363,ggpairs,4,1.742814779,mac,R
364,ggpairs,5,2.654216051,mac,R
365,ggpairs,6,3.74435401,mac,R
366,ggpairs,7,5.009819984,mac,R
367,ggpairs,8,6.11759305,mac,R
368,ggpairs,9,7.593540907,mac,R
369,ggpairs,10,9.463354826,mac,R
370,ggpairs,2,0.565358877,mac,R
371,ggpairs,3,1.11758709,mac,R
372,ggpairs,4,1.8485322,mac,R
373,ggpairs,5,2.799520969,mac,R
374,ggpairs,6,3.429023027,mac,R
375,ggpairs,7,4.658908844,mac,R
376,ggpairs,8,6.216850996,mac,R
377,ggpairs,9,7.881587982,mac,R
378,ggpairs,10,9.669656038,mac,R
379,ggpairs,2,0.574046135,mac,R
380,ggpairs,3,1.088952065,mac,R
381,ggpairs,4,1.779448986,mac,R
382,ggpairs,5,2.669162035,mac,R
383,ggpairs,6,3.680572033,mac,R
384,ggpairs,7,5.019076109,mac,R
385,ggpairs,8,6.488350868,mac,R
386,ggpairs,9,8.007618189,mac,R
387,ggpairs,10,9.277538061,mac,R
388,ggpairs,2,0.596380949,mac,R
389,ggpairs,3,1.107554913,mac,R
390,ggpairs,4,1.791353941,mac,R
391,ggpairs,5,2.655415058,mac,R
392,ggpairs,6,3.761914968,mac,R
393,ggpairs,7,5.25487113,mac,R
394,ggpairs,8,5.978050947,mac,R
395,ggpairs,9,7.739485979,mac,R
396,ggpairs,10,9.784985065,mac,R
397,ggpairs,2,0.593323946,mac,R
398,ggpairs,3,1.131860018,mac,R
399,ggpairs,4,1.862149954,mac,R
400,ggpairs,5,2.769126892,mac,R
401,ggpairs,6,3.577923059,mac,R
402,ggpairs,7,4.719717026,mac,R
403,ggpairs,8,6.03237915,mac,R
404,ggpairs,9,7.660691023,mac,R
405,ggpairs,10,8.918262959,mac,R
406,ggpairs,2,0.532788038,mac,R
407,ggpairs,3,1.001254082,mac,R
408,ggpairs,4,1.662153959,mac,R
409,ggpairs,5,2.484576941,mac,R
410,ggpairs,6,3.496716976,mac,R
411,ggpairs,7,4.661478043,mac,R
412,ggpairs,8,7.0774858,mac,R
413,ggpairs,9,9.328192949,mac,R
414,ggpairs,10,8.812390804,mac,R
415,ggpairs,2,0.556116104,mac,R
416,ggpairs,3,1.026037931,mac,R
417,ggpairs,4,1.731219053,mac,R
418,ggpairs,5,2.533288002,mac,R
419,ggpairs,6,3.60077405,mac,R
420,ggpairs,7,4.600620031,mac,R
421,ggpairs,8,5.718580961,mac,R
422,ggpairs,9,7.280884981,mac,R
423,ggpairs,10,9.770376921,mac,R
424,ggpairs,2,0.547416925,mac,R
425,ggpairs,3,1.182252884,mac,R
426,ggpairs,4,1.606627941,mac,R
427,ggpairs,5,2.402465105,mac,R
428,ggpairs,6,3.391251087,mac,R
429,ggpairs,7,4.626420975,mac,R
430,ggpairs,8,5.981634855,mac,R
431,ggpairs,9,7.608799219,mac,R
432,ggpairs,10,8.826530933,mac,R
433,ggpairs,2,0.550719023,mac,R
434,ggpairs,3,1.052335024,mac,R
435,ggpairs,4,1.733310938,mac,R
436,ggpairs,5,2.556836128,mac,R
437,ggpairs,6,3.500175953,mac,R
438,ggpairs,7,4.747900009,mac,R
439,ggpairs,8,6.205458879,mac,R
440,ggpairs,9,7.148106098,mac,R
441,ggpairs,10,8.99398303,mac,R
442,ggpairs,2,0.578714848,mac,R
443,ggpairs,3,1.053692102,mac,R
444,ggpairs,4,1.731349945,mac,R
445,ggpairs,5,2.659053087,mac,R
446,ggpairs,6,3.888910055,mac,R
447,ggpairs,7,4.500749111,mac,R
448,ggpairs,8,5.759194136,mac,R
449,ggpairs,9,7.535372019,mac,R
450,ggpairs,10,9.32700491,mac,R
451,ggpairs,2,0.536945105,mac,R
452,ggpairs,3,1.038042784,mac,R
453,ggpairs,4,1.690528154,mac,R
454,ggpairs,5,2.428734064,mac,R
455,ggpairs,6,3.544690132,mac,R
456,ggpairs,7,4.660670996,mac,R
457,ggpairs,8,6.215250969,mac,R
458,ggpairs,9,7.645231009,mac,R
459,ggpairs,10,8.869726896,mac,R
460,ggpairs,2,0.56773901,mac,R
461,ggpairs,3,1.044117928,mac,R
462,ggpairs,4,1.731825113,mac,R
463,ggpairs,5,2.588611841,mac,R
464,ggpairs,6,3.673989058,mac,R
465,ggpairs,7,4.943768024,mac,R
466,ggpairs,8,5.863046169,mac,R
467,ggpairs,9,7.408468962,mac,R
468,ggpairs,10,9.423525095,mac,R
469,ggpairs,2,0.563245058,mac,R
470,ggpairs,3,1.091290951,mac,R
471,ggpairs,4,1.827939034,mac,R
472,ggpairs,5,2.374502897,mac,R
473,ggpairs,6,3.487885952,mac,R
474,ggpairs,7,4.802675009,mac,R
475,ggpairs,8,5.995306015,mac,R
476,ggpairs,9,7.785935163,mac,R
477,ggpairs,10,9.07373786,mac,R
478,ggpairs,2,0.554939032,mac,R
479,ggpairs,3,1.064228058,mac,R
480,ggpairs,4,1.704319,mac,R
481,ggpairs,5,2.572051048,mac,R
482,ggpairs,6,3.562194824,mac,R
483,ggpairs,7,4.808269024,mac,R
484,ggpairs,8,6.338754892,mac,R
485,ggpairs,9,7.280755997,mac,R
486,ggpairs,10,9.217194796,mac,R
487,ggpairs,2,0.572648048,mac,R
488,ggpairs,3,1.048249006,mac,R
489,ggpairs,4,1.790691853,mac,R
490,ggpairs,5,2.619440079,mac,R
491,ggpairs,6,3.6622262,mac,R
492,ggpairs,7,4.426938057,mac,R
493,ggpairs,8,5.905820847,mac,R
494,ggpairs,9,7.508791924,mac,R
495,ggpairs,10,9.101487875,mac,R
496,ggpairs,2,0.541340828,mac,R
497,ggpairs,3,1.042601824,mac,R
498,ggpairs,4,1.717930079,mac,R
499,ggpairs,5,2.480147123,mac,R
500,ggpairs,6,3.472790956,mac,R
501,ggpairs,7,4.65555501,mac,R
502,ggpairs,8,6.176153898,mac,R
503,ggpairs,9,7.616322994,mac,R
504,ggpairs,10,9.159776211,mac,R
505,ggpairs,2,0.587937117,mac,R
506,ggpairs,3,1.094489813,mac,R
507,ggpairs,4,1.766063929,mac,R
508,ggpairs,5,2.678044081,mac,R
509,ggpairs,6,3.784975767,mac,R
510,ggpairs,7,4.988672972,mac,R
511,ggpairs,8,5.998791933,mac,R
512,ggpairs,9,7.709232807,mac,R
513,ggpairs,10,9.642215967,mac,R
514,ggpairs,2,0.772917986,mac,R
515,ggpairs,3,1.028783083,mac,R
516,ggpairs,4,1.69233799,mac,R
517,ggpairs,5,2.534047127,mac,R
518,ggpairs,6,3.516523123,mac,R
519,ggpairs,7,4.795958042,mac,R
520,ggpairs,8,6.374570847,mac,R
521,ggpairs,9,8.222705126,mac,R
522,ggpairs,10,9.101255894,mac,R
523,ggpairs,2,0.575730085,mac,R
524,ggpairs,3,1.078140974,mac,R
525,ggpairs,4,1.798413992,mac,R
526,ggpairs,5,2.678796053,mac,R
527,ggpairs,6,3.791001081,mac,R
528,ggpairs,7,5.104261875,mac,R
529,ggpairs,8,6.209964037,mac,R
530,ggpairs,9,7.348642111,mac,R
531,ggpairs,10,9.495830059,mac,R
532,ggpairs,2,0.626912117,mac,R
533,ggpairs,3,1.191033125,mac,R
534,ggpairs,4,1.867775917,mac,R
535,ggpairs,5,2.812628984,mac,R
536,ggpairs,6,3.549010992,mac,R
537,ggpairs,7,4.729851007,mac,R
538,ggpairs,8,6.227036953,mac,R
539,ggpairs,9,7.936877966,mac,R
540,ggpairs,10,9.442589045,mac,R
541,splom,2,0.149332047,mac,R
542,splom,3,0.17553997,mac,R
543,splom,4,0.224484921,mac,R
544,splom,5,0.290993214,mac,R
545,splom,6,0.383186102,mac,R
546,splom,7,0.441479921,mac,R
547,splom,8,0.594705105,mac,R
548,splom,9,0.688346863,mac,R
549,splom,10,0.881916046,mac,R
550,splom,2,0.09713912,mac,R
551,splom,3,0.178436041,mac,R
552,splom,4,0.22282505,mac,R
553,splom,5,0.296607018,mac,R
554,splom,6,0.379711151,mac,R
555,splom,7,0.455597162,mac,R
556,splom,8,0.571227074,mac,R
557,splom,9,0.692617893,mac,R
558,splom,10,0.815922976,mac,R
559,splom,2,0.114910126,mac,R
560,splom,3,0.173824787,mac,R
561,splom,4,0.234984159,mac,R
562,splom,5,0.29509902,mac,R
563,splom,6,0.382905006,mac,R
564,splom,7,0.466886044,mac,R
565,splom,8,0.580644846,mac,R
566,splom,9,0.727005959,mac,R
567,splom,10,0.810710907,mac,R
568,splom,2,0.124398947,mac,R
569,splom,3,0.175837994,mac,R
570,splom,4,0.230948925,mac,R
571,splom,5,0.303459883,mac,R
572,splom,6,0.377273083,mac,R
573,splom,7,0.459406137,mac,R
574,splom,8,0.585339069,mac,R
575,splom,9,0.703248978,mac,R
576,splom,10,0.830980062,mac,R
577,splom,2,0.117841005,mac,R
578,splom,3,0.185786963,mac,R
579,splom,4,0.240873098,mac,R
580,splom,5,0.29843092,mac,R
581,splom,6,0.377609015,mac,R
582,splom,7,0.468620062,mac,R
583,splom,8,0.586336136,mac,R
584,splom,9,0.752738953,mac,R
585,splom,10,0.864632845,mac,R
586,splom,2,0.118607998,mac,R
587,splom,3,0.181971788,mac,R
588,splom,4,0.227643967,mac,R
589,splom,5,0.31064105,mac,R
590,splom,6,0.390800953,mac,R
591,splom,7,0.479058981,mac,R
592,splom,8,0.614020109,mac,R
593,splom,9,0.771585941,mac,R
594,splom,10,0.883460045,mac,R
595,splom,2,0.103264093,mac,R
596,splom,3,0.197820902,mac,R
597,splom,4,0.256929874,mac,R
598,splom,5,0.300093889,mac,R
599,splom,6,0.411489964,mac,R
600,splom,7,0.483052015,mac,R
601,splom,8,0.634480953,mac,R
602,splom,9,0.74646306,mac,R
603,splom,10,0.882615089,mac,R
604,splom,2,0.135993004,mac,R
605,splom,3,0.185873032,mac,R
606,splom,4,0.234336138,mac,R
607,splom,5,0.317481995,mac,R
608,splom,6,0.409950972,mac,R
609,splom,7,0.519109011,mac,R
610,splom,8,0.627199173,mac,R
611,splom,9,0.76732707,mac,R
612,splom,10,0.876719952,mac,R
613,splom,2,0.143634081,mac,R
614,splom,3,0.173393011,mac,R
615,splom,4,0.252454042,mac,R
616,splom,5,0.31722188,mac,R
617,splom,6,0.404379129,mac,R
618,splom,7,0.666740894,mac,R
619,splom,8,0.534878016,mac,R
620,splom,9,0.653439045,mac,R
621,splom,10,0.818367958,mac,R
622,splom,2,0.104191065,mac,R
623,splom,3,0.17218399,mac,R
624,splom,4,0.224730968,mac,R
625,splom,5,0.281483889,mac,R
626,splom,6,0.36043191,mac,R
627,splom,7,0.455721855,mac,R
628,splom,8,0.562150955,mac,R
629,splom,9,0.645346165,mac,R
630,splom,10,0.819705963,mac,R
631,splom,2,0.120258093,mac,R
632,splom,3,0.162586927,mac,R
633,splom,4,0.224817038,mac,R
634,splom,5,0.283140898,mac,R
635,splom,6,0.368820906,mac,R
636,splom,7,0.517180204,mac,R
637,splom,8,0.574887037,mac,R
638,splom,9,0.677394152,mac,R
639,splom,10,0.796733856,mac,R
640,splom,2,0.128565073,mac,R
641,splom,3,0.179224968,mac,R
642,splom,4,0.21769309,mac,R
643,splom,5,0.310367107,mac,R
644,splom,6,0.377613783,mac,R
645,splom,7,0.465147018,mac,R
646,splom,8,0.558499098,mac,R
647,splom,9,0.665609837,mac,R
648,splom,10,0.801542044,mac,R
649,splom,2,0.126502991,mac,R
650,splom,3,0.164708853,mac,R
651,splom,4,0.233406067,mac,R
652,splom,5,0.315145969,mac,R
653,splom,6,0.375304937,mac,R
654,splom,7,0.514886141,mac,R
655,splom,8,0.58988595,mac,R
656,splom,9,0.699755907,mac,R
657,splom,10,0.825747013,mac,R
658,splom,2,0.125695944,mac,R
659,splom,3,0.186480999,mac,R
660,splom,4,0.217324018,mac,R
661,splom,5,0.315189123,mac,R
662,splom,6,0.400837898,mac,R
663,splom,7,0.499999046,mac,R
664,splom,8,0.586708069,mac,R
665,splom,9,0.687819004,mac,R
666,splom,10,0.860313892,mac,R
667,splom,2,0.12170887,mac,R
668,splom,3,0.179998875,mac,R
669,splom,4,0.230399132,mac,R
670,splom,5,0.32062602,mac,R
671,splom,6,0.409007072,mac,R
672,splom,7,0.52463603,mac,R
673,splom,8,0.627846003,mac,R
674,splom,9,0.709409952,mac,R
675,splom,10,0.869343996,mac,R
676,splom,2,0.11349082,mac,R
677,splom,3,0.185171843,mac,R
678,splom,4,0.23967886,mac,R
679,splom,5,0.323227167,mac,R
680,splom,6,0.399945974,mac,R
681,splom,7,0.517344952,mac,R
682,splom,8,0.619980812,mac,R
683,splom,9,0.748080015,mac,R
684,splom,10,0.916515112,mac,R
685,splom,2,0.133388996,mac,R
686,splom,3,0.192682981,mac,R
687,splom,4,0.235629082,mac,R
688,splom,5,0.321711063,mac,R
689,splom,6,0.469343901,mac,R
690,splom,7,0.547277927,mac,R
691,splom,8,0.615337133,mac,R
692,splom,9,0.748774052,mac,R
693,splom,10,0.898767948,mac,R
694,splom,2,0.162532091,mac,R
695,splom,3,0.185747147,mac,R
696,splom,4,0.254988194,mac,R
697,splom,5,0.33573699,mac,R
698,splom,6,0.41505909,mac,R
699,splom,7,0.502931118,mac,R
700,splom,8,0.634375095,mac,R
701,splom,9,0.73923707,mac,R
702,splom,10,0.898952007,mac,R
703,splom,2,0.109306097,mac,R
704,splom,3,0.226927996,mac,R
705,splom,4,0.249186993,mac,R
706,splom,5,0.362107992,mac,R
707,splom,6,0.412951946,mac,R
708,splom,7,0.50829196,mac,R
709,splom,8,0.628951073,mac,R
710,splom,9,0.750519037,mac,R
711,splom,10,0.894634008,mac,R
712,splom,2,0.122591019,mac,R
713,splom,3,0.191212893,mac,R
714,splom,4,0.258996964,mac,R
715,splom,5,0.32425189,mac,R
716,splom,6,0.432754993,mac,R
717,splom,7,0.516246796,mac,R
718,splom,8,0.647686958,mac,R
719,splom,9,0.799694061,mac,R
720,splom,10,0.958838224,mac,R
721,splom,2,0.149788857,mac,R
722,splom,3,0.195611,mac,R
723,splom,4,0.417221069,mac,R
724,splom,5,0.319619894,mac,R
725,splom,6,0.372680187,mac,R
726,splom,7,0.461148977,mac,R
727,splom,8,0.548996925,mac,R
728,splom,9,0.670796871,mac,R
729,splom,10,0.795305014,mac,R
730,splom,2,0.117577791,mac,R
731,splom,3,0.180760145,mac,R
732,splom,4,0.221267939,mac,R
733,splom,5,0.293292999,mac,R
734,splom,6,0.381153107,mac,R
735,splom,7,0.454627037,mac,R
736,splom,8,0.550071955,mac,R
737,splom,9,0.675440073,mac,R
738,splom,10,0.797847986,mac,R
739,splom,2,0.125585079,mac,R
740,splom,3,0.171331882,mac,R
741,splom,4,0.23434186,mac,R
742,splom,5,0.33277607,mac,R
743,splom,6,0.391273975,mac,R
744,splom,7,0.474687815,mac,R
745,splom,8,0.584708929,mac,R
746,splom,9,0.688700914,mac,R
747,splom,10,0.817451954,mac,R
748,splom,2,0.13842988,mac,R
749,splom,3,0.173793077,mac,R
750,splom,4,0.247008085,mac,R
751,splom,5,0.305226803,mac,R
752,splom,6,0.389415026,mac,R
753,splom,7,0.475980043,mac,R
754,splom,8,0.597196102,mac,R
755,splom,9,0.716632128,mac,R
756,splom,10,0.82071805,mac,R
757,splom,2,0.134809017,mac,R
758,splom,3,0.16981101,mac,R
759,splom,4,0.239333868,mac,R
760,splom,5,0.346036196,mac,R
761,splom,6,0.397201061,mac,R
762,splom,7,0.499716043,mac,R
763,splom,8,0.613076925,mac,R
764,splom,9,0.725987196,mac,R
765,splom,10,0.880002022,mac,R
766,splom,2,0.116149902,mac,R
767,splom,3,0.191534996,mac,R
768,splom,4,0.255506992,mac,R
769,splom,5,0.318236828,mac,R
770,splom,6,0.411056042,mac,R
771,splom,7,0.507758141,mac,R
772,splom,8,0.594527006,mac,R
773,splom,9,0.722340822,mac,R
774,splom,10,0.85946393,mac,R
775,splom,2,0.128245115,mac,R
776,splom,3,0.189617157,mac,R
777,splom,4,0.244220972,mac,R
778,splom,5,0.353802919,mac,R
779,splom,6,0.388778925,mac,R
780,splom,7,0.504328966,mac,R
781,splom,8,0.617069006,mac,R
782,splom,9,0.736255884,mac,R
783,splom,10,0.87856698,mac,R
784,splom,2,0.130540133,mac,R
785,splom,3,0.188700914,mac,R
786,splom,4,0.243180037,mac,R
787,splom,5,0.32665801,mac,R
788,splom,6,0.414800882,mac,R
789,splom,7,0.50523591,mac,R
790,splom,8,0.623987913,mac,R
791,splom,9,0.770111084,mac,R
792,splom,10,0.891043901,mac,R
793,splom,2,0.141511202,mac,R
794,splom,3,0.190876961,mac,R
795,splom,4,0.253873825,mac,R
796,splom,5,0.335371971,mac,R
797,splom,6,0.450423002,mac,R
798,splom,7,0.496253967,mac,R
799,splom,8,0.638690948,mac,R
800,splom,9,0.770728111,mac,R
801,splom,10,0.887837172,mac,R
802,splom,2,0.142812014,mac,R
803,splom,3,0.179919958,mac,R
804,splom,4,0.261868,mac,R
805,splom,5,0.331086874,mac,R
806,splom,6,0.447448969,mac,R
807,splom,7,0.537616014,mac,R
808,splom,8,0.6341362,mac,R
809,splom,9,0.776377916,mac,R
810,splom,10,0.916235924,mac,R
811,car,2,0.098801136,mac,R
812,car,3,0.21538496,mac,R
813,car,4,0.314697027,mac,R
814,car,5,0.410418034,mac,R
815,car,6,0.589257002,mac,R
816,car,7,0.775317907,mac,R
817,car,8,0.953132153,mac,R
818,car,9,1.161854982,mac,R
819,car,10,1.44148612,mac,R
820,car,2,0.096415043,mac,R
821,car,3,0.168813944,mac,R
822,car,4,0.316807032,mac,R
823,car,5,0.404710054,mac,R
824,car,6,0.556990147,mac,R
825,car,7,0.766529083,mac,R
826,car,8,0.946632862,mac,R
827,car,9,1.312238216,mac,R
828,car,10,1.253571987,mac,R
829,car,2,0.087641954,mac,R
830,car,3,0.153918028,mac,R
831,car,4,0.240792036,mac,R
832,car,5,0.363638163,mac,R
833,car,6,0.494102955,mac,R
834,car,7,0.643327951,mac,R
835,car,8,0.842702866,mac,R
836,car,9,1.065089941,mac,R
837,car,10,1.27157712,mac,R
838,car,2,0.103195906,mac,R
839,car,3,0.146040916,mac,R
840,car,4,0.273960829,mac,R
841,car,5,0.387993097,mac,R
842,car,6,0.516587973,mac,R
843,car,7,0.64681983,mac,R
844,car,8,0.884970188,mac,R
845,car,9,1.071455956,mac,R
846,car,10,1.283546925,mac,R
847,car,2,0.098891973,mac,R
848,car,3,0.167177916,mac,R
849,car,4,0.250518084,mac,R
850,car,5,0.369537115,mac,R
851,car,6,0.505212069,mac,R
852,car,7,0.650497913,mac,R
853,car,8,0.860320091,mac,R
854,car,9,1.096951962,mac,R
855,car,10,1.314576149,mac,R
856,car,2,0.094805956,mac,R
857,car,3,0.17754221,mac,R
858,car,4,0.249253035,mac,R
859,car,5,0.405142069,mac,R
860,car,6,0.505616903,mac,R
861,car,7,0.662170887,mac,R
862,car,8,0.880576134,mac,R
863,car,9,1.106003046,mac,R
864,car,10,1.323088169,mac,R
865,car,2,0.09186697,mac,R
866,car,3,0.150019884,mac,R
867,car,4,0.292201996,mac,R
868,car,5,0.378383875,mac,R
869,car,6,0.51830101,mac,R
870,car,7,0.682672024,mac,R
871,car,8,0.855713129,mac,R
872,car,9,1.094769955,mac,R
873,car,10,1.358393192,mac,R
874,car,2,0.103441,mac,R
875,car,3,0.166651964,mac,R
876,car,4,0.275912046,mac,R
877,car,5,0.391121149,mac,R
878,car,6,0.530987024,mac,R
879,car,7,0.701026201,mac,R
880,car,8,0.89814496,mac,R
881,car,9,1.106550932,mac,R
882,car,10,1.303656101,mac,R
883,car,2,0.086915016,mac,R
884,car,3,0.172724962,mac,R
885,car,4,0.249533892,mac,R
886,car,5,0.390908957,mac,R
887,car,6,0.530999899,mac,R
888,car,7,0.681952,mac,R
889,car,8,0.898399115,mac,R
890,car,9,1.109325886,mac,R
891,car,10,1.35123992,mac,R
892,car,2,0.087416887,mac,R
893,car,3,0.158478022,mac,R
894,car,4,0.281210184,mac,R
895,car,5,0.389222145,mac,R
896,car,6,0.527513981,mac,R
897,car,7,0.693785191,mac,R
898,car,8,0.881407022,mac,R
899,car,9,1.139824152,mac,R
900,car,10,1.378471136,mac,R
901,car,2,0.077133894,mac,R
902,car,3,0.170721054,mac,R
903,car,4,0.253997087,mac,R
904,car,5,0.406239986,mac,R
905,car,6,0.540579081,mac,R
906,car,7,0.701246023,mac,R
907,car,8,1.022770166,mac,R
908,car,9,1.017111063,mac,R
909,car,10,1.274940014,mac,R
910,car,2,0.089068174,mac,R
911,car,3,0.153691053,mac,R
912,car,4,0.251638174,mac,R
913,car,5,0.402806044,mac,R
914,car,6,0.490405798,mac,R
915,car,7,0.667656898,mac,R
916,car,8,0.807440996,mac,R
917,car,9,1.030881882,mac,R
918,car,10,1.314463854,mac,R
919,car,2,0.075440884,mac,R
920,car,3,0.175755024,mac,R
921,car,4,0.285008907,mac,R
922,car,5,0.382544994,mac,R
923,car,6,0.505127192,mac,R
924,car,7,0.658021927,mac,R
925,car,8,0.836120844,mac,R
926,car,9,1.07158494,mac,R
927,car,10,1.283483982,mac,R
928,car,2,0.07840085,mac,R
929,car,3,0.169852972,mac,R
930,car,4,0.272816181,mac,R
931,car,5,0.36280489,mac,R
932,car,6,0.506577015,mac,R
933,car,7,0.66584897,mac,R
934,car,8,0.863586903,mac,R
935,car,9,1.069865942,mac,R
936,car,10,1.298985004,mac,R
937,car,2,0.111134052,mac,R
938,car,3,0.180250168,mac,R
939,car,4,0.270691156,mac,R
940,car,5,0.401703835,mac,R
941,car,6,0.515794992,mac,R
942,car,7,0.684870005,mac,R
943,car,8,0.879390001,mac,R
944,car,9,1.069212914,mac,R
945,car,10,1.326817989,mac,R
946,car,2,0.095528126,mac,R
947,car,3,0.184175014,mac,R
948,car,4,0.260876894,mac,R
949,car,5,0.386910915,mac,R
950,car,6,0.509917974,mac,R
951,car,7,0.673021078,mac,R
952,car,8,0.89326787,mac,R
953,car,9,1.102288008,mac,R
954,car,10,1.325379848,mac,R
955,car,2,0.101414919,mac,R
956,car,3,0.158894062,mac,R
957,car,4,0.269518137,mac,R
958,car,5,0.386282921,mac,R
959,car,6,0.504987955,mac,R
960,car,7,0.717777967,mac,R
961,car,8,0.896976948,mac,R
962,car,9,1.116853952,mac,R
963,car,10,1.374946117,mac,R
964,car,2,0.078362942,mac,R
965,car,3,0.179367065,mac,R
966,car,4,0.263848066,mac,R
967,car,5,0.418366909,mac,R
968,car,6,0.508984804,mac,R
969,car,7,0.693780184,mac,R
970,car,8,0.935582876,mac,R
971,car,9,1.176356077,mac,R
